1.0,160,12
0.2,504,13
1.3,400,16
1.3,367,17
0.6,914,19
1.0,890,21
2.1,740,23
0.8,160,0
0.9,191,1
1.3,341,5
1.0,403,8
3.7,949,10
2.0,165,14
1.5,808,15
1.2,719,15
0.9,767,17
4.7,1046,17
0.6,476,18
2.0,401,19
2.2,654,20
0.7,914,21
2.2,582,22
0.7,767,23
0.5,1110,23
2.2,654,23
0.5,404,0
1.0,948,0
0.3,745,2
0.7,1077,2
0.5,551,2
2.3,368,3
2.5,440,7
1.3,652,9
1.0,369,11
1.5,1086,11
2.6,702,12
0.8,774,13
1.6,889,13
3.3,1047,13
3.2,982,16
1.0,9,16
1.8,1109,16
1.6,948,17
1.3,698,19
1.1,1037,20
1.3,702,20
2.2,948,21
1.2,130,22
2.0,983,22
1.0,471,0
1.7,678,1
2.2,701,9
1.9,475,10
2.2,1053,15
1.0,1039,17
2.6,949,17
1.7,298,18
1.0,1037,19
1.0,1102,20
3.0,984,20
2.3,700,20
1.5,921,21
0.9,123,2
1.0,519,7
3.1,203,7
1.2,742,8
3.0,215,11
1.4,215,14
2.2,773,19
1.2,505,21
0.9,691,21
2.1,75,22
1.4,64,2
2.5,299,3
5.8,1108,9
2.2,576,10
3.5,985,10
1.1,651,10
1.3,1079,12
2.5,744,13
2.1,984,14
0.8,518,16
3.5,772,16
2.7,1107,16
0.5,653,16
0.4,767,22
1.5,697,22
1.3,1109,0
1.8,370,1
1.1,949,2
1.3,473,5
1.5,401,8
2.0,520,11
1.3,915,12
2.5,652,13
1.0,110,15
3.7,767,15
2.2,888,15
1.5,977,16
3.5,982,16
1.8,550,19
1.2,29,22
1.2,371,23
2.0,1053,1
1.2,949,5
0.8,578,8
1.4,767,9
0.7,654,12
1.4,205,12
1.3,748,15
2.3,213,15
2.5,984,16
1.2,442,17
1.2,368,17
3.9,507,19
1.2,867,19
1.5,216,20
2.0,188,21
1.0,552,22
1.5,1107,0
2.0,1084,1
1.6,400,2
1.3,742,3
0.5,741,9
1.7,1037,10
2.6,920,11
2.0,1049,11
2.0,1102,12
3.5,307,12
1.5,580,13
1.3,890,14
1.5,1103,16
0.9,581,18
1.7,214,20
4.1,583,21
0.8,862,21
0.5,1109,21
2.4,550,23
2.7,336,0
1.2,369,0
0.9,290,1
1.0,741,2
1.0,809,3
1.0,374,7
1.1,504,10
0.5,653,11
0.6,371,12
1.6,742,14
0.9,718,15
1.3,160,15
0.5,34,16
1.3,550,20
1.8,679,21
3.0,948,21
1.7,698,22
1.6,767,23
1.3,1037,0
2.8,299,2
0.7,699,7
0.7,587,7
0.7,1040,9
1.8,741,11
1.2,719,14
1.5,299,18
3.6,747,18
1.0,580,19
0.9,743,20
1.2,809,20
1.5,519,20
0.8,69,22
2.3,741,7
2.0,1080,9
1.0,371,10
1.8,949,11
1.3,1108,15
1.0,402,15
0.5,767,16
1.0,404,17
2.6,215,17
1.4,171,19
1.4,984,21
1.2,75,0
1.5,767,0
1.0,506,2
3.0,717,2
0.9,1102,3
1.0,153,5
3.5,719,8
0.7,341,10
1.6,520,11
2.6,920,11
1.7,1044,13
0.6,504,13
1.2,553,14
1.0,767,14
0.2,771,14
0.9,717,15
2.1,875,15
0.9,808,17
0.5,504,17
1.7,551,17
0.5,1040,18
1.0,678,19
1.0,948,22
1.2,1076,22
2.5,874,23
1.3,582,0
1.8,651,1
1.0,160,3
1.3,702,3
1.0,1109,7
2.0,1077,9
1.7,475,10
1.5,1049,10
0.6,717,11
2.6,365,12
3.5,194,13
1.9,553,14
1.0,742,14
0.9,1037,14
1.1,1108,18
1.5,151,18
1.0,1103,19
2.0,1037,19
1.0,808,20
2.0,519,20
0.1,873,21
2.8,1107,21
2.6,1047,21
1.4,742,22
2.5,744,23
2.6,948,0
0.9,1044,2
2.3,920,4
1.5,1079,4
2.0,807,8
2.0,1110,11
1.3,1041,12
1.1,368,12
1.4,1083,13
1.2,553,13
0.5,1078,14
0.7,771,15
0.9,718,16
2.0,1103,16
0.5,504,17
0.3,717,22
0.9,84,22
1.3,191,23
1.6,582,23
1.6,1076,0
1.2,75,1
1.7,1044,7
2.2,948,8
1.0,1108,8
1.0,405,9
1.5,808,10
1.0,742,10
1.5,949,11
1.0,1110,11
1.0,1037,13
2.0,881,15
1.4,717,16
0.5,335,16
1.8,1042,17
0.7,1040,17
2.6,1042,18
2.0,949,19
2.1,550,19
1.0,373,21
1.1,575,21
1.8,743,22
1.6,807,23
0.5,1079,4
0.9,1109,6
0.8,890,8
1.0,401,8
0.4,766,9
1.6,717,9
1.3,1040,10
1.7,1044,11
1.7,809,11
0.8,400,12
0.7,215,13
2.3,741,13
2.0,1106,13
1.0,370,13
3.8,213,14
3.8,704,16
1.1,7,16
1.0,718,16
0.8,977,16
1.8,518,18
1.3,697,18
1.5,1080,18
2.3,918,18
0.3,1037,19
1.0,581,19
1.5,1037,19
3.2,742,20
1.0,1109,20
2.1,191,21
1.8,471,22
1.6,701,1
0.6,949,1
1.8,700,6
2.5,744,8
0.5,653,10
1.4,196,11
1.0,978,12
2.6,1047,17
1.2,333,19
1.0,983,20
1.5,984,20
1.5,520,22
1.8,644,1
1.8,506,3
2.7,915,6
2.7,84,9
2.0,1110,10
1.1,188,12
0.9,292,12
1.5,335,13
2.0,58,13
2.1,1042,13
0.7,577,14
2.0,172,16
1.1,743,18
2.2,76,18
1.5,948,18
2.7,299,19
0.2,518,19
1.6,808,21
0.5,741,21
1.3,504,22
2.4,298,0
0.9,337,1
1.1,697,5
1.2,337,5
1.6,948,11
1.5,215,11
2.0,719,12
1.6,741,14
1.1,679,15
2.2,890,16
1.6,335,17
0.9,63,17
2.5,717,18
0.5,808,22
2.2,984,22
1.0,506,4
1.0,642,6
1.1,370,7
0.8,718,11
3.8,978,11
1.5,949,15
1.5,914,15
1.5,719,15
0.6,681,15
1.0,640,16
1.5,296,17
1.4,1043,18
0.4,889,20
0.4,519,21
0.8,144,23
1.0,475,8
1.0,334,9
1.1,949,9
0.1,808,10
0.9,373,11
1.8,949,12
1.4,400,13
0.7,505,14
3.0,874,17
1.6,551,18
2.7,987,19
1.1,741,22
1.5,1049,3
0.6,767,4
0.4,691,10
2.2,772,10
1.0,635,11
1.5,869,12
1.5,718,12
2.6,742,13
1.5,553,19
1.6,748,20
1.8,1041,21
0.8,652,22
0.8,915,22
1.3,290,0
1.5,742,1
0.5,300,2
2.2,948,2
1.3,374,3
0.8,587,5
0.9,504,10
1.0,160,11
1.4,1109,11
0.7,403,12
3.5,718,13
2.4,746,13
0.5,550,14
2.0,520,15
0.1,983,17
2.3,580,18
1.0,8,19
0.8,766,19
2.7,744,19
1.6,553,20
0.6,1037,20
2.0,164,22
0.8,742,23
2.0,916,0
1.6,642,2
2.6,215,2
1.8,373,6
3.0,718,6
3.0,718,8
0.7,742,9
1.7,645,10
4.0,918,11
1.3,576,11
1.8,1079,12
0.7,689,13
0.8,742,13
1.3,867,13
0.8,402,14
1.1,650,14
2.0,978,15
1.5,1043,15
1.9,74,17
1.2,719,17
0.8,719,18
0.6,1110,20
1.2,469,21
1.2,1040,21
0.5,681,21
0.7,369,3
1.3,922,4
2.1,808,6
1.0,292,8
2.1,702,9
1.0,914,10
3.0,719,10
1.9,1041,12
8.0,297,12
1.5,519,13
2.0,1076,14
3.7,949,14
2.0,741,16
1.0,209,16
0.8,505,17
0.6,1043,18
0.4,402,18
0.4,691,18
1.6,652,18
0.8,949,18
2.0,152,19
0.8,766,20
1.8,400,21
1.7,748,1
0.7,889,6
1.0,371,6
1.9,59,9
0.9,704,10
2.5,922,11
2.5,292,12
2.0,1047,12
2.0,1108,18
2.4,949,19
1.8,718,19
1.5,155,7
1.0,808,9
2.0,300,9
0.3,1109,10
1.9,915,12
2.0,1083,15
1.5,401,17
1.7,922,18
4.2,1077,20
1.0,333,20
0.5,552,22
2.0,1110,3
3.8,195,4
1.4,741,7
1.2,454,7
2.5,650,9
2.4,140,9
1.0,296,10
1.5,405,11
1.2,287,12
1.5,552,12
3.1,742,13
1.0,160,17
1.2,369,21
2.1,808,21
1.4,339,0
0.9,505,5
1.4,1037,7
4.0,470,9
1.6,654,10
3.0,337,11
1.2,370,11
2.5,744,12
1.5,456,14
2.0,1080,15
2.1,1049,16
2.2,742,17
2.0,519,17
1.5,1084,17
1.7,1083,17
1.2,697,18
1.3,215,20
1.0,878,21
1.0,470,23
1.8,400,0
1.0,553,2
1.5,18,6
1.0,504,7
2.0,550,11
2.4,196,11
0.7,1109,15
1.8,580,15
3.1,950,18
0.9,702,20
2.7,1080,23
1.3,577,23
1.9,335,0
0.5,402,1
2.0,1104,2
1.1,748,7
1.5,339,11
1.0,1106,11
3.0,1080,15
0.6,949,16
2.2,922,19
0.9,863,20
1.2,948,23
1.3,645,3
4.1,747,5
0.8,400,7
0.5,1041,10
1.5,717,11
1.5,949,13
0.8,743,13
0.5,402,15
2.0,520,17
0.5,688,18
2.0,519,18
0.5,1106,19
2.2,1049,22
1.0,506,0
2.7,1075,1
1.0,472,3
1.0,160,6
1.1,550,7
1.5,339,8
1.4,1037,10
0.9,472,10
1.6,506,12
1.6,685,14
2.8,700,15
5.0,213,15
1.3,890,16
3.3,335,17
2.4,400,18
0.9,553,19
1.4,948,20
1.5,1050,20
2.0,915,20
1.0,686,21
2.0,518,21
0.7,300,21
1.5,337,21
1.2,36,21
1.9,772,21
1.2,300,22
1.0,119,22
1.7,870,1
1.3,948,4
2.0,978,9
0.8,404,9
0.6,404,10
2.0,373,10
1.2,141,14
1.3,506,14
1.8,768,14
1.0,519,15
2.5,742,18
2.0,470,18
1.5,505,19
1.5,717,19
3.0,808,22
1.7,1080,1
1.0,691,2
1.8,339,9
1.7,1073,10
0.5,288,11
1.2,1078,11
0.8,504,12
1.5,1075,13
0.8,146,14
0.9,300,14
1.8,1043,16
0.6,717,16
2.0,742,16
1.8,214,19
1.9,551,20
2.2,918,22
1.0,885,0
2.6,747,2
0.6,1039,2
1.2,1042,3
1.0,697,10
2.0,742,10
2.0,918,12
2.3,718,14
1.0,697,17
1.3,948,18
4.1,1103,18
1.0,68,18
0.8,1073,22
1.6,583,23
3.0,718,0
1.0,368,1
2.1,742,1
2.1,742,1
2.1,742,1
2.1,742,1
0.8,504,2
1.3,71,3
3.5,1044,4
2.2,1042,6
1.3,575,11
4.0,980,11
1.0,518,12
2.0,520,14
3.3,920,15
1.5,400,19
1.0,687,3
2.0,1110,4
1.2,402,8
1.3,577,11
1.2,337,11
2.5,160,12
1.0,651,17
1.5,337,17
0.5,87,18
1.0,472,18
1.2,188,19
0.5,160,20
1.5,185,23
3.2,580,23
2.2,984,7
1.0,504,8
0.8,551,8
1.6,949,9
1.2,1079,10
1.6,577,10
1.0,1044,12
2.9,580,15
0.6,446,15
0.8,307,16
1.8,215,17
3.0,551,17
0.6,550,18
0.5,166,19
1.9,867,0
1.1,300,1
0.9,505,4
2.4,579,7
1.0,452,8
1.2,719,10
1.9,553,12
2.0,1102,12
1.0,366,14
2.2,742,14
2.5,218,15
1.9,701,15
1.7,1043,16
1.8,700,18
2.7,1107,19
2.7,1047,21
1.5,403,22
0.9,767,22
1.4,1040,0
1.5,775,0
1.5,717,1
1.0,160,1
1.0,504,1
0.5,214,5
1.0,366,10
0.2,1078,12
2.0,519,16
1.0,403,17
0.8,160,18
1.1,367,18
1.0,365,19
1.2,1042,23
1.6,948,23
2.0,742,23
0.7,215,0
1.5,949,1
1.1,890,1
0.6,63,1
2.3,299,1
2.5,767,3
0.5,453,3
1.0,1037,3
1.5,1053,4
1.2,1043,5
1.8,685,6
1.6,197,7
0.9,949,9
1.2,400,9
0.9,552,9
1.8,299,9
2.0,1104,10
1.2,506,10
1.9,920,11
1.2,402,13
1.5,519,15
2.0,949,16
1.5,335,17
2.1,977,18
1.2,984,19
1.5,506,19
1.2,402,20
0.8,552,21
2.0,719,22
2.1,948,23
1.0,652,0
1.5,29,1
1.5,858,2
3.5,1075,5
1.5,518,7
1.1,717,10
2.0,1073,18
1.8,1079,19
1.8,742,19
1.7,473,23
1.4,299,0
1.0,333,0
2.5,949,1
1.5,520,4
1.9,336,4
1.4,553,8
0.9,878,9
1.0,651,9
1.2,506,9
1.5,146,10
2.0,1048,14
1.5,948,14
2.0,719,16
1.5,160,18
1.0,719,18
1.6,742,20
2.0,337,22
1.0,339,22
2.0,300,22
1.5,476,23
0.8,651,23
2.1,748,0
0.7,504,2
1.5,292,4
1.2,1108,12
0.3,337,15
0.3,653,15
1.5,1076,16
0.7,69,17
0.8,577,18
1.0,551,19
0.4,1043,19
1.3,773,20
0.5,651,21
0.5,136,22
1.2,141,22
1.5,949,23
0.8,504,23
2.5,1044,0
1.0,871,1
1.1,473,2
1.9,748,7
0.7,915,9
1.4,300,9
0.5,160,10
0.6,771,10
1.1,506,10
1.3,215,11
0.2,578,11
1.0,518,12
2.0,339,13
2.3,977,14
3.2,742,16
0.3,161,17
1.8,1041,19
1.0,520,19
1.6,700,21
1.3,890,0
1.0,520,1
0.3,719,3
1.0,922,8
2.0,949,13
1.6,1041,15
4.5,748,19
1.5,1083,19
2.7,920,20
3.0,982,0
0.7,771,2
1.0,922,7
1.7,1044,10
2.4,920,10
0.8,296,13
2.5,702,13
1.0,809,16
1.6,215,16
1.2,741,17
1.4,300,17
2.0,520,17
1.5,915,19
3.6,1083,20
2.4,62,23
1.8,742,1
1.9,977,1
1.5,504,8
1.9,867,10
1.2,1109,10
1.2,1106,10
1.3,553,11
1.2,1039,13
1.7,553,14
0.8,653,14
1.3,550,18
0.9,86,19
1.2,554,23
1.5,949,3
2.0,1042,4
4.3,749,5
1.5,519,7
0.9,889,10
2.2,768,10
2.9,579,11
1.2,773,13
1.5,400,14
1.5,518,16
1.5,577,19
1.3,405,20
1.0,519,21
2.3,215,22
2.8,69,22
2.5,1083,23
1.5,518,0
0.4,873,0
1.7,152,9
1.3,1109,10
0.9,768,12
1.1,472,12
0.8,587,13
1.1,719,13
1.0,553,15
1.8,772,15
1.1,299,15
1.7,641,15
0.9,684,17
0.4,861,17
1.0,125,20
2.9,920,20
1.4,400,23
0.8,1039,0
1.8,699,1
0.9,300,2
1.2,920,3
0.1,120,4
0.2,366,5
1.0,551,8
1.3,860,10
0.4,1073,11
0.9,300,11
1.0,470,13
1.2,371,14
2.0,1110,14
1.5,125,14
2.1,215,14
1.7,644,15
1.5,519,16
1.2,580,17
2.4,651,18
1.7,575,19
0.7,921,20
0.8,372,23
0.3,774,23
2.0,153,0
1.5,579,1
2.0,948,2
0.8,948,3
0.8,651,4
0.6,809,10
1.5,192,11
5.4,752,13
1.5,1109,13
1.5,521,13
0.8,771,14
1.5,404,14
1.7,680,15
1.9,1037,15
1.6,554,16
3.0,336,18
2.0,374,19
1.3,922,21
1.0,984,22
1.5,719,23
1.2,130,0
2.7,307,2
1.0,405,4
2.8,1104,8
1.1,299,10
1.2,1037,10
1.0,504,10
0.8,440,13
0.7,472,15
0.2,518,16
0.8,718,17
1.4,948,18
1.2,698,18
1.0,12,22
1.0,948,22
3.5,744,23
0.6,653,2
1.3,339,8
2.4,777,8
1.0,807,9
2.5,948,9
3.0,915,13
2.0,1074,13
3.0,1111,13
1.0,402,15
1.0,404,16
1.8,1041,16
0.8,719,17
3.3,1074,17
0.5,922,18
1.0,890,19
2.9,742,21
2.5,580,22
1.7,742,9
1.8,1042,13
1.3,334,13
1.3,335,14
0.5,519,15
3.5,1077,16
1.0,702,17
1.1,978,17
0.7,948,18
0.4,949,20
0.9,697,21
4.2,579,22
2.2,808,23
0.8,472,0
10.5,290,2
1.0,15,7
1.5,1042,7
1.3,520,9
1.0,718,10
2.1,650,11
0.8,520,11
1.5,1076,11
1.1,372,12
1.3,370,12
1.2,1042,13
4.5,213,13
1.0,400,13
1.3,1077,14
2.7,369,14
3.2,1040,15
3.0,977,15
2.0,651,16
0.7,160,16
2.4,920,18
0.4,473,18
2.6,949,19
0.5,505,20
1.1,446,20
1.0,575,23
2.0,1079,1
1.5,337,2
2.7,650,7
1.0,550,9
2.0,977,9
3.0,1083,9
1.5,719,10
2.5,748,10
3.0,520,11
4.2,194,11
1.0,948,12
0.4,885,13
1.4,506,14
1.3,867,14
1.8,652,14
1.1,915,15
0.7,577,15
0.5,1078,15
1.5,367,16
0.6,860,16
2.4,1039,17
1.8,400,17
2.2,949,18
0.6,452,0
1.0,808,6
0.6,472,6
2.0,1073,10
1.7,748,10
1.0,295,13
1.8,1074,13
1.2,401,16
0.7,890,17
1.5,400,17
1.3,366,17
1.9,193,22
1.0,915,23
1.5,335,0
1.5,335,1
2.0,75,1
2.4,949,1
1.6,506,2
1.0,552,4
1.6,748,4
1.5,767,10
1.8,652,11
2.0,1103,11
0.3,890,13
1.0,767,13
1.6,809,13
0.9,404,14
2.0,948,19
1.7,471,19
2.3,400,20
0.3,745,20
1.5,949,20
1.0,122,20
1.3,335,21
0.3,635,22
3.7,1053,23
3.2,1083,0
1.6,748,8
0.5,1078,11
3.0,807,12
1.0,30,13
2.0,1104,14
0.9,553,15
1.5,1110,15
1.8,401,16
0.6,1039,17
1.2,984,18
1.5,717,20
2.6,949,21
2.1,580,22
1.7,186,0
1.6,160,0
1.2,74,0
0.6,914,1
0.8,861,3
3.5,719,6
2.4,650,6
0.2,1109,7
2.0,1110,10
5.1,192,12
1.5,719,12
0.5,767,12
1.0,719,13
4.0,1111,17
2.0,948,17
2.0,768,19
1.8,742,22
2.5,918,3
2.2,654,7
0.9,553,7
2.0,1109,8
1.9,983,10
1.0,123,11
3.1,574,14
0.5,978,17
2.0,518,18
2.3,1110,20
0.5,66,22
3.0,920,23
1.5,743,2
0.8,889,2
4.0,1043,11
3.2,215,12
2.8,189,13
1.5,685,14
0.2,984,15
0.7,741,19
0.5,1108,20
1.5,809,20
0.8,521,20
1.5,506,22
2.1,337,0
1.0,292,1
1.3,773,3
0.5,884,4
1.5,470,8
1.9,211,9
2.7,742,11
2.6,650,11
1.3,741,13
1.1,808,14
1.0,978,15
1.2,133,19
3.0,719,22
1.1,1108,22
0.8,506,3
1.3,869,3
1.2,699,4
1.5,809,8
1.0,1102,10
1.8,165,11
2.0,916,15
2.4,553,17
0.8,476,18
1.4,553,21
2.4,400,22
0.5,767,22
1.5,59,1
1.5,59,1
1.5,59,1
1.3,745,8
1.0,719,10
0.4,505,11
0.8,554,12
0.8,76,13
1.0,742,14
2.7,1049,15
0.8,772,17
0.8,890,18
1.5,949,18
0.6,691,20
2.3,580,23
1.2,404,0
1.8,984,0
1.4,808,9
4.3,587,11
1.5,717,15
3.0,982,19
1.2,698,20
1.5,741,21
1.6,949,22
1.4,336,22
0.8,1084,23
1.0,402,0
0.9,69,1
1.0,520,2
0.5,87,10
0.9,402,14
0.6,1040,17
1.8,470,20
0.5,504,21
2.0,701,6
2.0,1079,7
0.5,749,9
3.0,521,9
0.2,575,10
0.8,873,13
1.2,448,14
1.0,917,14
1.6,215,15
3.0,1044,16
0.6,339,18
1.5,1109,19
1.8,1080,20
1.2,768,23
3.0,949,0
2.1,580,9
1.1,504,11
3.0,719,11
4.5,1111,14
1.6,70,15
1.4,335,16
2.0,717,16
0.5,135,17
3.9,950,18
1.0,745,19
1.8,473,20
1.0,914,21
3.0,75,21
0.7,914,23
1.7,949,1
1.4,773,3
1.6,1044,4
1.7,742,10
1.3,1106,11
1.2,1037,11
2.8,1044,13
1.2,651,13
1.2,650,13
1.0,742,14
1.2,687,14
1.2,1106,15
1.5,889,16
0.5,1106,16
2.0,948,17
1.8,808,17
1.0,948,18
1.3,807,18
0.8,53,20
1.3,209,21
1.1,471,22
2.1,400,23
1.0,654,1
0.7,717,5
1.9,949,5
3.0,1074,10
2.5,1081,10
1.0,220,13
2.0,1076,15
0.9,948,16
0.6,808,17
0.8,552,17
1.7,1037,19
1.0,1110,21
1.2,748,21
1.5,369,22
2.0,1110,0
1.7,809,2
1.7,576,4
1.0,160,4
1.0,401,4
1.5,922,9
0.5,521,9
1.4,400,11
0.7,373,11
0.7,809,18
1.6,743,21
1.5,1078,22
0.8,368,23
1.0,404,0
2.5,719,0
1.0,645,1
2.0,473,1
0.2,1110,1
1.9,978,8
1.0,718,10
2.0,1076,12
1.0,368,13
1.2,699,13
2.0,1106,19
0.8,914,20
0.9,702,20
2.2,883,21
2.5,159,21
1.3,686,23
1.6,983,23
0.8,69,23
1.8,142,1
1.1,582,3
3.8,1083,5
2.0,576,6
1.1,475,10
3.0,977,10
1.4,868,11
1.5,916,13
1.5,915,14
0.3,1039,14
1.7,701,15
0.9,697,15
0.8,745,16
1.1,374,16
2.8,553,19
0.5,984,21
1.5,1077,22
2.0,300,1
1.0,808,3
1.7,807,9
1.2,62,10
1.7,809,11
0.8,160,14
1.1,1083,17
2.0,948,19
0.7,808,20
1.4,1044,22
1.2,890,23
1.5,1110,23
0.4,948,0
1.0,36,2
1.3,1073,8
1.9,333,9
0.4,473,9
1.0,290,10
2.0,1053,11
1.3,767,11
1.0,1109,13
1.6,984,13
3.8,307,13
2.0,1043,14
0.8,697,14
2.0,438,14
1.8,948,15
1.1,1041,16
1.3,299,16
1.5,1041,16
0.4,370,17
0.7,742,18
2.4,744,18
1.0,1043,18
2.3,1080,19
2.0,807,21
3.0,519,21
1.1,743,22
0.8,650,23
2.5,748,0
3.1,949,0
1.2,1042,0
1.2,160,5
1.9,642,7
1.0,290,14
2.4,1049,15
0.3,1037,16
2.0,521,17
1.2,1076,18
0.6,69,18
1.8,717,20
1.7,701,21
0.5,1073,22
2.0,64,22
3.2,576,0
3.8,1045,2
1.6,1078,3
2.5,337,5
0.7,160,5
2.5,749,8
1.3,142,11
1.3,300,11
1.7,920,11
1.0,808,12
0.3,740,13
3.0,518,13
2.5,982,14
2.0,470,14
0.9,215,14
1.0,651,14
3.3,949,16
2.1,372,20
2.3,1039,22
1.0,402,23
1.0,948,0
1.0,2,0
1.5,809,0
2.1,1044,0
0.6,160,3
1.9,701,9
1.5,718,12
2.5,1076,13
2.9,213,13
1.5,506,14
0.6,652,14
1.0,293,15
2.4,920,16
1.2,949,17
1.5,743,17
1.0,161,18
2.0,645,19
3.4,652,19
3.0,982,22
1.0,1108,23
1.3,645,2
1.9,581,3
1.8,581,3
1.5,772,3
0.5,774,6
1.9,767,10
2.2,949,10
2.8,550,10
1.7,748,11
2.1,635,12
0.2,949,12
1.1,471,14
1.2,1037,17
1.2,1041,19
0.4,504,19
2.0,771,23
0.5,160,5
0.3,504,7
3.4,438,9
0.4,67,9
2.1,199,12
2.0,520,12
1.1,915,13
2.0,808,14
1.3,403,15
0.6,691,16
1.0,890,16
2.9,213,17
1.8,742,18
2.0,583,19
1.3,148,19
0.3,120,19
1.5,948,19
1.8,550,21
2.7,650,1
2.1,506,1
0.7,1109,4
1.9,197,9
1.2,767,9
2.1,889,11
1.0,1084,12
1.5,19,13
2.0,717,14
1.3,35,15
2.1,742,16
1.2,719,17
1.1,921,18
1.2,439,20
3.0,521,2
1.4,576,3
1.2,651,6
2.5,767,13
0.8,948,13
0.5,160,19
1.5,520,19
2.0,74,19
1.1,369,20
1.0,1073,22
2.2,581,4
2.2,506,8
2.0,1043,12
2.0,915,12
0.3,185,17
2.3,207,18
1.5,137,18
2.4,742,18
1.3,575,19
1.0,405,22
1.5,809,23
1.0,914,0
2.5,88,2
0.8,702,8
1.6,403,10
0.3,87,12
1.6,1053,13
3.4,1076,18
1.9,474,18
1.0,519,19
2.4,768,21
0.6,766,22
2.2,403,1
2.3,922,4
1.5,339,8
0.5,1106,9
0.8,697,9
0.4,333,11
2.2,369,12
1.0,1043,13
0.7,699,15
2.4,742,16
0.5,581,16
2.1,748,17
1.4,1084,18
1.8,403,19
1.2,949,19
1.6,1080,19
1.0,1109,20
1.2,986,21
0.8,20,21
2.0,506,0
0.8,1037,2
2.2,773,3
0.8,1106,4
1.3,772,4
1.5,192,5
1.8,163,12
0.3,1110,13
2.1,645,17
0.5,519,18
1.6,142,19
1.2,339,22
2.1,333,22
1.7,292,23
1.0,948,23
1.2,339,23
0.2,808,23
3.0,1041,1
1.3,889,3
1.3,1110,6
0.5,1085,8
3.4,1076,8
2.5,579,12
1.0,1044,14
1.5,518,15
2.0,717,16
1.7,889,17
1.0,504,19
3.5,1083,22
1.1,717,23
0.6,551,23
0.8,742,0
1.7,948,0
1.8,654,0
2.3,741,3
1.0,704,4
0.8,699,10
0.6,949,12
1.3,1037,14
0.9,552,18
1.3,460,18
0.9,768,19
1.5,400,23
1.4,520,2
2.8,582,4
1.9,916,9
1.7,949,9
1.8,772,13
1.9,984,14
1.5,22,19
1.0,742,20
0.8,550,21
0.9,808,21
1.4,654,22
1.0,890,23
2.3,470,23
1.0,504,0
1.9,742,2
1.1,774,4
0.9,300,8
0.8,292,11
3.0,982,14
0.5,335,14
1.2,636,16
1.0,651,19
1.0,867,0
1.3,748,3
1.5,367,10
2.4,1080,10
0.5,553,15
0.6,699,15
2.4,984,19
1.7,741,21
1.7,701,23
1.0,214,23
1.5,287,7
2.0,984,7
2.8,1083,8
2.0,336,11
3.0,719,11
1.5,1073,14
3.2,1039,15
1.0,160,17
1.9,400,17
2.0,470,19
1.7,914,22
2.5,718,22
1.7,1102,1
1.0,1039,6
1.7,1043,9
1.0,742,10
1.3,1043,19
1.0,300,21
1.5,1083,1
2.4,741,2
2.0,101,9
1.8,741,12
1.6,701,14
1.0,519,15
1.6,767,16
2.7,746,17
1.5,578,17
2.0,717,18
2.1,551,21
1.2,215,23
1.8,1076,0
1.7,650,6
2.9,949,8
1.4,470,9
0.9,518,10
1.1,504,11
1.0,681,12
1.0,160,12
2.2,1041,13
1.5,717,15
1.0,1110,15
0.5,519,17
2.0,1110,18
1.3,858,19
1.0,719,1
1.9,977,5
0.5,719,8
2.7,644,11
0.9,440,11
1.5,151,12
1.0,552,13
1.0,57,16
1.8,337,16
1.7,307,16
3.2,1111,17
3.5,920,17
1.3,704,17
1.0,948,18
1.5,520,20
0.7,889,21
0.7,1109,22
0.8,110,1
1.0,33,4
1.0,767,6
0.7,774,8
1.2,405,10
2.0,579,10
1.7,702,11
1.2,863,12
0.8,864,12
0.8,1073,13
0.6,292,14
1.3,809,17
0.7,808,18
0.4,914,20
2.8,337,20
0.2,862,21
2.3,920,0
1.0,370,2
1.5,186,2
1.3,400,2
1.0,773,6
2.0,521,12
1.1,371,12
0.4,208,13
2.1,914,13
1.2,743,14
1.2,890,14
2.0,521,16
1.5,772,16
1.2,11,17
1.3,186,17
3.5,950,18
2.0,719,19
2.5,580,19
0.9,189,20
1.6,553,20
2.6,740,23
1.1,949,3
1.5,116,5
0.9,688,11
1.2,1046,12
0.8,1086,15
0.7,402,16
0.3,76,18
1.5,877,20
2.2,582,20
1.5,1102,21
1.6,748,21
0.4,808,22
6.0,752,23
1.5,652,0
0.7,1042,2
1.3,1108,2
2.1,808,4
1.5,369,8
2.6,949,8
1.0,213,10
1.5,748,11
1.7,977,14
3.2,742,14
3.0,1075,14
1.9,400,15
1.0,365,15
1.6,1040,16
2.8,553,16
2.0,701,17
1.1,692,17
0.6,1037,18
0.7,948,18
1.5,652,18
1.0,577,19
2.0,1044,19
1.0,337,20
1.2,745,21
1.9,645,22
0.5,292,0
1.4,685,3
1.2,505,8
1.2,768,9
1.8,878,11
3.3,744,11
1.0,212,12
1.9,339,13
1.5,141,15
4.2,807,15
0.8,128,15
3.0,977,17
1.5,369,20
1.8,116,21
0.9,297,21
1.2,371,21
1.1,575,0
1.5,369,1
1.9,341,1
2.0,700,2
1.1,1085,4
1.1,808,5
1.5,152,9
1.0,948,11
1.5,1110,13
1.8,740,14
1.8,582,14
1.2,368,15
0.5,69,16
0.2,160,17
1.5,1077,19
1.9,640,22
2.5,1053,22
1.5,1110,23
0.3,1110,23
0.1,1110,23
1.5,775,0
2.0,476,0
