,0,1
5374,1000,1083
5375,1600,742
5376,1600,553
5377,600,1039
5378,2100,189
5379,1000,948
5380,800,915
5381,1600,719
5382,4000,307
5383,1900,717
5384,2600,948
5385,1200,574
5386,1500,213
5387,1100,890
5388,1900,719
5389,1700,766
5390,2200,983
5391,700,742
5392,1600,521
5393,1400,553
5394,1500,719
5395,2200,773
5396,4000,75
5397,2100,307
5398,1700,580
5399,500,651
5400,1200,163
5401,1500,476
5402,1500,504
5403,700,163
5404,1800,554
5405,1000,290
5406,1100,742
5407,1600,1037
5408,500,771
5409,900,160
5410,1500,367
5411,2000,983
5412,1300,577
5413,2500,194
5414,2500,101
5415,600,640
5416,2000,809
5417,1500,339
5418,1800,473
5419,3000,1108
5420,300,52
5421,800,748
5422,1400,374
5423,3300,576
5424,1100,741
5425,900,220
5426,2000,719
5427,500,638
5428,1300,1073
5429,1100,887
5430,1500,75
5431,1300,551
5432,2000,718
5433,300,1106
5434,1200,333
5435,1000,718
5436,1100,718
5437,1000,697
5438,2800,650
5439,2000,88
5440,1700,718
5441,1400,654
5442,700,160
5443,2500,505
5444,3000,978
5445,1500,1109
5446,800,129
5447,2500,646
5448,1300,809
5449,3300,1049
5450,1100,577
5451,1100,809
5452,5900,920
5453,2000,1110
5454,2800,1040
5455,1000,551
5456,2600,401
5457,1000,475
5458,2000,1110
5459,1000,651
5460,2200,889
5461,2000,519
5462,700,472
5463,1700,367
5464,1700,577
5465,1000,30
5466,1300,741
5467,1800,1040
5468,500,652
5469,700,73
5470,1100,744
5471,2600,550
5472,1600,506
5473,1000,141
5474,600,1084
5475,2300,949
5476,2500,1041
5477,1200,554
5478,800,767
5479,1900,337
5480,3000,196
5481,1200,718
5482,1600,124
5483,3500,980
5484,1000,287
5485,1400,1083
5486,800,914
5487,2000,717
5488,1500,718
5489,2500,742
5490,1900,579
5491,1500,400
5492,600,576
5493,2100,875
5494,1500,473
5495,900,553
5496,1500,717
5497,1500,519
5498,1000,299
5499,1000,84
5500,300,686
5501,300,741
5502,1500,124
5503,1500,983
5504,2800,1040
5505,1400,440
5506,1200,400
5507,1900,977
5508,1500,520
5509,1900,475
5510,2000,984
5511,2400,1049
5512,500,475
5513,1200,290
5514,700,767
5515,3000,719
5516,500,890
5517,800,504
5518,1100,402
5519,3200,807
5520,2500,214
5521,2400,701
5522,1800,948
5523,1500,1037
5524,2500,580
5525,1600,948
5526,300,23
5527,900,699
5528,2800,717
5529,1800,1074
5530,2500,215
5531,1500,19
5532,3000,1104
5533,1000,1086
5534,300,54
5535,6000,303
5536,1000,401
5537,1100,505
5538,600,949
5539,1900,767
5540,1500,890
5541,1000,1043
5542,1400,889
5543,1300,476
5544,1200,368
5545,600,699
5546,2300,194
5547,1700,748
5548,2500,520
5549,2000,109
5550,400,1043
5551,1800,1073
5552,1000,84
5553,2000,1043
5554,1600,368
5555,1000,307
5556,500,766
5557,1500,1109
5558,1500,1102
5559,500,978
5560,500,889
5561,2000,405
5562,2200,772
5563,2800,286
5564,1400,401
5565,1800,1043
5566,700,687
5567,4000,1083
5568,1000,402
5569,1300,870
5570,1000,582
5571,2800,645
5572,2100,1078
5573,500,75
5574,2500,867
5575,3000,1045
5576,2100,636
5577,1400,1079
5578,900,1110
5579,500,335
5580,1500,400
5581,1200,809
5582,2000,772
5583,1600,202
5584,1500,717
5585,2000,520
5586,1200,1110
5587,600,949
5588,1300,577
5589,2000,652
5590,1200,582
5591,1100,915
5592,500,867
5593,1300,717
5594,1000,742
5595,3000,984
5596,1200,653
5597,400,161
5598,4000,1111
5599,1300,22
5600,1300,687
5601,1000,518
5602,1000,401
5603,2500,718
5604,1600,299
5605,800,697
5606,1100,520
5607,1200,370
5608,500,119
5609,2300,983
5610,1500,984
5611,800,914
5612,900,553
5613,500,519
5614,1600,581
5615,1000,29
5616,700,1110
5617,500,948
5618,900,915
5619,800,127
5620,900,2
5621,1700,890
5622,1200,339
5623,1500,1040
5624,2000,1075
5625,1300,290
5626,1200,147
5627,800,808
5628,3200,646
5629,1000,748
5630,3000,1044
5631,1600,551
5632,800,404
5633,800,1079
5634,800,983
5635,800,504
5636,700,402
5637,1000,44
5638,1800,439
5639,500,767
5640,2500,1040
5641,2400,742
5642,1000,697
5643,1800,742
5644,2300,890
5645,900,215
5646,800,506
5647,4000,1111
5648,1700,1037
5649,700,889
5650,1000,808
5651,2500,1044
5652,1000,400
5653,2800,195
5654,1000,578
5655,700,742
5656,1000,861
5657,2000,719
5658,2500,195
5659,500,581
5660,2800,1104
5661,1500,587
5662,4100,1081
5663,1000,745
5664,500,339
5665,500,719
5666,2200,718
5667,2300,704
5668,1100,1109
5669,1300,550
5670,1800,1080
5671,200,209
5672,3000,982
5673,1500,473
5674,500,1086
5675,400,161
5676,800,69
5677,2000,170
5678,1800,920
5679,1900,922
5680,600,287
5681,1800,948
5682,4000,979
5683,300,160
5684,1500,1043
5685,1100,468
5686,500,1109
5687,1800,717
5688,1000,506
5689,1000,103
5690,1500,986
5691,1500,439
5692,1000,767
5693,1500,774
5694,2400,650
5695,600,652
5696,1200,504
5697,1900,773
5698,3500,1075
5699,1800,579
5700,700,978
5701,1700,748
5702,1900,1073
5703,1500,403
5704,2500,949
5705,1500,122
5706,700,890
5707,2000,773
5708,1200,374
5709,3500,742
5710,1500,472
5711,800,551
5712,1200,1037
5713,2200,748
5714,1300,691
5715,2000,520
5716,200,504
5717,1800,768
5718,800,402
5719,1000,472
5720,1300,698
5721,1500,890
5722,1100,950
5723,2100,1044
5724,800,742
5725,2000,771
5726,800,160
5727,2000,1107
5728,2600,337
5729,1100,577
5730,900,702
5731,2400,949
5732,1600,403
5733,1200,371
5734,1700,1041
5735,700,519
5736,1500,809
5737,1000,402
5738,3700,336
5739,1900,506
5740,600,56
5741,2100,808
5742,1500,521
5743,800,697
5744,2500,1107
5745,200,1110
5746,1500,506
5747,2500,470
5748,6400,303
5749,2700,553
5750,1500,982
5751,3400,807
5752,1000,1079
5753,1800,870
5754,2400,949
5755,2200,583
5756,0,1044
5757,2500,1080
5758,1800,740
5759,2000,520
5760,3000,1039
5761,600,476
5762,2000,1111
5763,1000,72
5764,1000,476
5765,300,679
5766,500,452
5767,900,1037
5768,600,1073
5769,2200,1044
5770,4000,980
5771,2000,521
5772,3000,1075
5773,1900,767
5774,2700,650
5775,2100,886
5776,1000,29
5777,500,519
5778,1200,742
5779,2000,299
5780,1800,742
5781,800,554
5782,1200,213
5783,1200,160
5784,800,697
5785,500,1078
5786,200,333
5787,0,1041
5788,1500,1053
5789,1000,401
5790,500,808
5791,3600,949
5792,1000,1053
5793,1600,915
5794,400,294
5795,800,717
5796,700,922
5797,1200,520
5798,2800,576
5799,2000,949
5800,2100,772
5801,1500,983
5802,1000,861
5803,2000,1076
5804,2000,337
5805,1000,697
5806,1600,152
5807,2000,1106
5808,1500,550
5809,2000,875
5810,2000,1107
5811,900,717
5812,1000,949
5813,600,554
5814,2000,920
5815,700,948
5816,1800,124
5817,900,742
5818,2000,717
5819,2500,740
5820,1200,639
5821,1500,123
5822,300,1086
5823,3000,553
5824,1000,984
5825,1500,520
5826,1200,197
5827,1000,889
5828,1000,74
5829,300,333
5830,1000,504
5831,1500,1109
5832,1000,196
5833,400,337
5834,2300,741
5835,2300,767
5836,2000,983
5837,2700,550
5838,2000,1109
5839,1500,519
5840,600,771
5841,1900,867
5842,1000,1040
5843,600,575
5844,1500,521
5845,3000,1107
5846,2200,1110
5847,1200,400
5848,2900,1044
5849,1100,1078
5850,3000,650
5851,400,53
5852,2000,475
5853,2300,741
5854,2000,748
5855,1600,1044
5856,1800,504
5857,3000,521
5858,2500,521
5859,1400,580
5860,1000,366
5861,3400,982
5862,1400,983
5863,1400,1042
5864,1000,1083
5865,2500,948
5866,1000,286
5867,1300,767
5868,3000,1073
5869,1500,1043
5870,1200,367
5871,1100,160
5872,500,130
5873,1700,554
5874,3000,977
5875,1100,580
5876,1700,337
5877,200,208
5878,600,767
5879,3000,984
5880,2900,948
5881,2500,519
5882,1500,885
5883,1300,505
5884,1300,1106
5885,700,21
5886,1500,401
5887,1100,22
5888,1500,125
5889,200,156
5890,2600,579
5891,1500,372
5892,500,292
5893,2000,719
5894,2100,1044
5895,1300,215
5896,300,504
5897,2300,587
5898,1000,38
5899,1200,1109
5900,1000,402
5901,1500,767
5902,1500,521
5903,1800,506
5904,500,948
5905,2300,1080
5906,1000,116
5907,1700,949
5908,1100,551
5909,200,1041
5910,1400,643
5911,100,333
5912,900,337
5913,1000,72
5914,1000,292
5915,3000,983
5916,2000,185
5917,2900,918
5918,1000,123
5919,800,577
5920,2300,982
5921,700,1110
5922,900,1085
5923,1500,160
5924,1300,212
5925,600,504
5926,2400,1042
5927,1200,163
5928,3000,191
5929,2900,949
5930,3000,1083
5931,1200,404
5932,1400,62
5933,1000,472
5934,1500,982
5935,1500,1107
5936,2000,1109
5937,1800,685
5938,1800,1043
5939,500,400
5940,1500,768
5941,800,220
5942,1000,143
5943,1600,160
5944,900,749
5945,300,578
5946,2500,982
5947,4000,646
5948,1000,59
5949,9000,473
5950,1300,341
5951,3800,587
5952,1000,449
5953,1400,977
5954,3000,867
5955,1400,772
5956,2000,1044
5957,2500,948
5958,1500,149
5959,1300,890
5960,1300,1110
5961,2400,807
5962,2300,702
5963,2000,949
5964,2000,374
5965,1800,1037
5966,3000,521
5967,1100,699
5968,1500,1110
5969,1000,404
5970,1100,299
5971,1500,519
5972,2000,148
5973,800,11
5974,700,1043
5975,1400,742
5976,1900,1108
5977,2500,518
5978,300,370
5979,1500,807
5980,200,587
5981,1500,878
5982,1400,506
5983,1200,867
5984,1500,949
5985,1000,403
5986,2000,400
5987,2000,506
5988,1300,915
5989,1200,210
5990,800,504
5991,1500,1109
5992,1200,948
5993,1500,1042
5994,1600,889
5995,2300,772
5996,1000,368
5997,1800,119
5998,1200,333
5999,1300,1106
6000,1000,404
6001,700,368
6002,1700,742
6003,1800,1043
6004,1300,400
6005,2100,1103
6006,700,1108
6007,2000,580
6008,2000,978
6009,1400,809
6010,4400,979
6011,2000,701
6012,2200,918
6013,1200,949
6014,1300,1037
6015,1700,949
6016,0,333
6017,1200,300
6018,1500,1106
6019,3000,168
6020,1500,1039
6021,3600,700
6022,1200,1106
6023,600,1110
6024,2300,154
6025,1700,582
6026,3300,1083
6027,2000,1107
6028,700,290
6029,3000,979
6030,3200,718
6031,1000,402
6032,400,774
6033,1200,374
6034,1200,64
6035,2000,983
6036,1000,1110
6037,1500,743
6038,1000,367
6039,500,504
6040,1500,948
6041,1500,41
6042,500,143
6043,1400,868
6044,1500,767
6045,2500,576
6046,3700,583
6047,1500,551
6048,1100,550
6049,2500,576
6050,2000,650
6051,500,504
6052,1000,405
6053,600,742
6054,1800,918
6055,2000,949
6056,2400,1073
6057,1200,948
6058,500,339
6059,1500,773
6060,2000,470
6061,2400,553
6062,2000,1109
6063,2000,872
6064,1000,1040
6065,2000,701
6066,600,922
6067,2300,1084
6068,1000,403
6069,1100,1077
6070,500,651
6071,2000,404
6072,1100,767
6073,2100,875
6074,2300,918
6075,1000,984
6076,1800,403
6077,3000,979
6078,1000,370
6079,1600,1077
6080,1600,505
6081,1800,403
6082,1100,1040
6083,1300,19
6084,1600,773
6085,700,292
6086,400,214
6087,6000,950
6088,1500,553
6089,400,366
6090,1500,553
6091,1300,948
6092,1900,1108
6093,1000,403
6094,1600,948
6095,1700,652
6096,1500,878
6097,500,400
6098,400,652
6099,1500,652
6100,700,552
6101,900,719
6102,1800,692
6103,2500,772
6104,2500,400
6105,1100,681
6106,1900,948
6107,600,719
6108,1600,341
6109,2300,948
6110,2000,401
6111,1000,890
6112,2000,875
6113,2800,1080
6114,2000,1110
6115,1700,75
6116,900,1079
6117,1800,553
6118,2600,983
6119,1500,506
6120,2000,438
6121,4000,950
6122,1100,367
6123,800,872
6124,1300,717
6125,1100,64
6126,1800,808
6127,1700,336
6128,300,984
6129,1300,506
6130,3000,580
6131,2500,521
6132,3100,1107
6133,2000,719
6134,600,506
6135,1000,456
6136,1500,718
6137,2300,742
6138,1200,335
6139,2900,742
6140,1600,949
6141,2500,1044
6142,700,1102
6143,700,697
6144,1000,949
6145,1200,1085
6146,600,978
6147,800,1037
6148,1000,1102
6149,900,697
6150,1500,982
6151,2100,772
6152,1500,191
6153,2100,470
6154,1000,341
6155,3000,470
6156,800,1043
6157,800,949
6158,1800,77
6159,1000,367
6160,1500,291
6161,4000,1080
6162,1500,1110
6163,600,697
6164,2000,749
6165,400,681
6166,800,583
6167,1100,984
6168,1000,948
6169,500,742
6170,700,1106
6171,500,1084
6172,1000,889
6173,1400,551
6174,1000,404
6175,1800,916
6176,500,741
6177,1800,948
6178,1500,889
6179,800,295
6180,1200,890
6181,200,652
6182,1400,290
6183,1300,333
6184,2000,186
6185,2900,521
6186,1200,697
6187,800,1076
6188,500,697
6189,1100,519
6190,1000,143
6191,2200,867
6192,2500,742
6193,500,1078
6194,2300,742
6195,1200,213
6196,1200,890
6197,2400,922
6198,1300,890
6199,1500,740
6200,800,160
6201,1500,403
6202,1300,772
6203,1400,473
6204,4000,979
6205,600,402
6206,2700,744
6207,1000,698
6208,800,36
6209,1100,453
6210,2800,337
6211,1400,744
6212,2200,337
6213,1600,1080
6214,1200,948
6215,3000,747
6216,1800,1073
6217,1000,577
6218,1500,809
6219,1700,1080
6220,1000,766
6221,200,208
6222,1000,112
6223,600,370
6224,800,742
6225,2300,767
6226,1900,1076
6227,2400,867
6228,600,504
6229,2500,470
6230,600,505
6231,3000,337
6232,1300,103
6233,1500,718
6234,1000,1078
6235,1500,368
6236,500,506
6237,600,878
6238,1800,949
6239,3500,985
6240,900,948
6241,1500,107
6242,1400,72
6243,800,550
6244,600,917
6245,1500,1040
6246,2500,650
6247,1400,642
6248,2000,1044
6249,1300,1102
6250,1500,1079
6251,3000,1081
6252,700,83
6253,1700,520
6254,1600,807
6255,1400,890
6256,1400,920
6257,2600,1044
6258,1800,1039
6259,1400,75
6260,1300,506
6261,1100,580
6262,1500,49
6263,2000,1108
6264,700,767
6265,2000,977
6266,1100,917
6267,1000,404
6268,1300,215
6269,1200,576
6270,1100,767
6271,300,978
6272,1800,71
6273,700,58
6274,600,1039
6275,1600,948
6276,1300,808
6277,2300,948
6278,1600,553
6279,1600,292
6280,1800,1045
6281,2500,374
6282,2300,700
6283,900,948
6284,500,743
6285,1200,743
6286,1300,1110
6287,2800,521
6288,1300,767
6289,2000,948
6290,2200,701
6291,1200,1043
6292,700,368
6293,1200,949
6294,3300,1083
6295,1700,982
6296,5100,918
6297,1500,949
6298,1800,744
6299,500,1110
6300,1200,195
6301,500,1086
6302,2000,1044
6303,1000,296
6304,1000,577
6305,1400,884
6306,700,742
6307,1200,1041
6308,3000,983
6309,1700,740
6310,1300,1084
6311,1900,580
6312,1500,519
6313,1200,578
6314,3100,1040
6315,800,1039
6316,3700,1081
6317,2000,949
6318,900,949
6319,300,648
6320,900,948
6321,1200,75
6322,1600,400
6323,2900,777
6324,3400,700
6325,1500,1109
6326,1700,920
6327,500,69
6328,1700,977
6329,1100,550
6330,1300,1042
6331,1000,983
6332,2000,470
6333,500,402
6334,2000,1110
6335,3000,1085
6336,500,521
6337,1900,335
6338,1400,768
6339,1200,300
6340,2400,1042
6341,1500,504
6342,2000,1080
6343,4000,1074
6344,2500,651
6345,1000,977
6346,2500,652
6347,1600,577
6348,3100,743
6349,1500,404
6350,1500,553
6351,2000,983
6352,200,504
6353,2000,948
6354,1000,697
6355,1700,740
6356,3000,977
6357,2000,470
6358,200,808
6359,2500,580
6360,600,504
6361,2000,299
6362,1400,1085
6363,1500,948
6364,1900,654
6365,900,292
6366,3400,747
6367,2500,949
6368,1400,299
6369,1400,75
6370,1000,403
6371,2500,521
6372,1600,551
6373,200,682
6374,500,652
6375,1600,335
6376,1500,470
6377,300,20
6378,600,72
6379,1400,742
6380,600,519
6381,1500,582
6382,1500,520
6383,1700,550
6384,2200,741
6385,1800,654
6386,2600,650
6387,1000,681
6388,800,76
6389,1000,766
6390,300,505
6391,1000,160
6392,2600,915
6393,400,518
6394,1000,1039
6395,2000,520
6396,3800,1077
6397,400,504
6398,1200,553
6399,1800,582
6400,1500,1041
6401,2500,1041
6402,1400,697
6403,2400,1083
6404,1500,370
6405,100,451
6406,1000,749
6407,2000,75
6408,3000,460
6409,2000,475
6410,900,984
6411,5200,84
6412,1100,692
6413,1900,1079
6414,1000,949
6415,1200,743
6416,1500,520
6417,1300,49
6418,2600,580
6419,600,767
6420,700,554
6421,2700,645
6422,2000,948
6423,1000,1037
6424,1000,366
6425,1000,767
6426,2000,519
6427,1000,1075
6428,900,772
6429,1000,718
6430,1100,652
6431,700,334
6432,1800,1080
6433,2100,1037
6434,1000,578
6435,1000,214
6436,2800,747
6437,800,37
6438,900,587
6439,1100,772
6440,2100,1084
6441,1100,890
6442,300,653
6443,500,161
6444,1600,984
6445,1500,373
6446,2700,719
6447,1400,921
6448,800,36
6449,1300,948
6450,1300,580
6451,2100,772
6452,1900,474
6453,1900,636
6454,1000,650
6455,1500,214
6456,1500,872
6457,500,771
6458,1000,808
6459,1000,48
6460,1300,1041
6461,2500,333
6462,2000,644
6463,3800,1081
6464,1100,290
6465,700,373
6466,1200,220
6467,900,922
6468,1000,552
6469,1000,775
6470,1800,884
6471,1400,745
6472,3300,920
6473,1100,1041
6474,1300,809
6475,1200,367
6476,200,872
6477,4000,213
6478,1100,889
6479,1300,574
6480,700,292
6481,1400,299
6482,3500,649
6483,1700,473
6484,1000,471
6485,1800,1073
6486,1000,214
6487,2900,1080
6488,500,76
6489,2000,521
6490,1500,402
6491,1700,1053
6492,900,1110
6493,1700,1084
6494,400,1110
6495,1400,368
6496,1500,400
6497,2000,977
6498,1000,138
6499,3000,982
6500,300,890
6501,1300,767
6502,1200,922
6503,2500,1104
6504,500,1043
6505,1200,1037
6506,800,115
6507,1700,1044
6508,300,1043
6509,400,552
6510,1600,470
6511,900,404
6512,1000,185
6513,500,1037
6514,1200,149
6515,1100,808
6516,2600,1041
6517,4000,587
6518,1500,870
6519,2000,1079
6520,1500,1109
6521,800,504
6522,2000,920
6523,1700,645
6524,600,645
6525,1000,1037
6526,600,742
6527,1000,977
6528,1200,146
6529,1300,1037
6530,1100,365
6531,1500,717
6532,1600,583
6533,2300,367
6534,3100,307
6535,1200,372
6536,1100,292
6537,2000,742
6538,4000,1075
6539,1500,1043
6540,1900,335
6541,1500,577
6542,1300,773
6543,2000,717
6544,3000,1073
6545,900,681
6546,4300,920
6547,2000,1104
6548,1500,1079
6549,2000,470
6550,700,1037
6551,300,1108
6552,1000,472
6553,2000,473
6554,1500,719
6555,1600,373
6556,2300,746
6557,1000,885
6558,600,504
6559,2000,858
6560,2200,807
6561,1500,718
6562,3300,1111
6563,1600,307
6564,1000,400
6565,2000,148
6566,1300,698
6567,1500,948
6568,2100,576
6569,2000,333
6570,400,920
6571,700,914
6572,2000,1108
6573,700,717
6574,2700,979
6575,2900,809
6576,1400,921
6577,600,146
6578,1100,702
6579,1600,915
6580,2000,948
6581,2500,1111
6582,2800,470
6583,700,404
6584,2800,777
6585,1000,808
6586,1000,949
6587,700,767
6588,2300,741
6589,500,635
6590,1200,448
6591,1100,188
6592,300,915
6593,1500,506
6594,1000,742
6595,2300,914
6596,1100,577
6597,1800,1080
6598,1800,518
6599,1900,948
6600,300,767
6601,1500,374
6602,500,1042
6603,1900,1042
6604,400,653
6605,1900,300
6606,1000,1102
6607,3000,978
6608,2400,1044
6609,800,767
6610,1500,553
6611,1600,773
6612,600,402
6613,900,1079
6614,500,1084
6615,1300,922
6616,1000,1043
6617,900,922
6618,2400,650
6619,1200,645
6620,1100,767
6621,1000,469
6622,1000,368
6623,1300,59
6624,1500,1110
6625,1500,123
6626,1400,290
6627,1500,921
6628,2000,984
6629,1300,307
6630,600,679
6631,1500,1102
6632,1200,1050
6633,2000,644
6634,1500,133
6635,800,119
6636,2900,982
6637,2000,519
6638,1500,1106
6639,1600,773
6640,900,146
6641,1200,160
6642,700,1040
6643,1000,977
6644,1000,697
6645,700,475
6646,3200,920
6647,2400,742
6648,1300,886
6649,5000,1111
6650,2100,747
6651,2000,948
6652,400,914
6653,1200,651
6654,2000,949
6655,500,1043
6656,1300,519
6657,500,519
6658,2000,870
6659,1300,767
6660,700,553
6661,2600,580
6662,1000,85
6663,800,809
6664,1000,717
6665,1700,1042
6666,3500,1083
6667,2300,336
6668,1000,767
6669,600,771
6670,1000,808
6671,1600,298
6672,1600,1043
6673,1500,1078
6674,1700,808
6675,15700,949
6676,1200,163
6677,1500,553
6678,1500,520
6679,1400,767
6680,700,208
6681,1500,1083
6682,300,135
6683,1500,582
6684,1300,889
6685,1500,890
6686,500,948
6687,1600,521
6688,1500,1109
6689,800,215
6690,2000,1044
6691,800,691
6692,2300,948
6693,900,1110
6694,2300,948
6695,3700,982
6696,400,1041
6697,2000,767
6698,800,686
6699,1100,1042
6700,2100,1037
6701,2200,918
6702,2000,520
6703,1400,1110
6704,1600,1049
6705,4000,647
6706,1300,290
6707,1100,983
6708,1800,890
6709,1100,456
6710,800,889
6711,3400,917
6712,1600,984
6713,3200,747
6714,1000,372
6715,1600,702
6716,1500,580
6717,300,130
6718,2200,650
6719,1300,63
6720,1200,519
6721,600,553
6722,1200,400
6723,3800,521
6724,1300,460
6725,1000,402
6726,2000,745
6727,3800,742
6728,1500,807
6729,3800,888
6730,900,1041
6731,600,889
6732,1600,742
6733,1600,116
6734,1100,717
6735,1700,700
6736,1100,704
6737,2300,916
6738,1800,303
6739,1500,949
6740,2600,948
6741,1000,333
6742,2200,212
6743,1700,71
6744,600,1037
6745,800,1042
6746,3100,654
6747,500,651
6748,1300,1079
6749,4200,1104
6750,1000,983
6751,300,581
6752,2400,1044
6753,5000,985
6754,2900,984
6755,1000,504
6756,1000,292
6757,600,1108
6758,1000,697
6759,2000,1106
6760,2000,1109
6761,1200,366
6762,1300,1073
6763,1200,160
6764,1600,949
6765,1000,506
6766,1500,1102
6767,2900,700
6768,1500,876
6769,2200,337
6770,2200,740
6771,700,551
6772,2000,521
6773,2700,867
6774,1300,1079
6775,2600,977
6776,2900,580
6777,1200,140
6778,1700,75
6779,2100,551
6780,1500,370
6781,1200,1084
6782,1700,339
6783,1000,1106
6784,1300,914
6785,1000,808
6786,2900,650
6787,800,400
6788,2000,860
6789,2000,1044
6790,1700,553
6791,2000,890
6792,1000,767
6793,2700,867
6794,1000,678
6795,1500,553
6796,2200,915
6797,600,691
6798,4900,949
6799,500,1042
6800,2200,809
6801,1600,645
6802,200,160
6803,1400,742
6804,3500,985
6805,1400,1037
6806,2100,1077
6807,1700,290
6808,1200,1041
6809,1000,984
6810,1800,700
6811,300,581
6812,900,34
6813,900,861
6814,600,652
6815,1500,307
6816,1200,467
6817,2500,1080
6818,2700,337
6819,1700,918
6820,1200,401
6821,700,370
6822,1000,215
6823,1300,291
6824,2000,85
6825,2100,645
6826,1800,652
6827,1800,475
6828,1200,335
6829,2400,507
6830,1100,1043
6831,1500,209
6832,700,402
6833,1000,110
6834,1000,373
6835,1000,374
6836,1500,1106
6837,500,400
6838,1600,133
6839,1000,373
6840,2000,772
6841,1400,921
6842,1900,742
6843,600,697
6844,1000,110
6845,1000,405
6846,900,470
6847,2800,650
6848,2000,984
6849,600,682
6850,2800,890
6851,1200,1040
6852,1700,504
6853,2000,654
6854,2000,520
6855,900,449
6856,1400,870
6857,1200,915
6858,500,465
6859,1600,809
6860,2000,475
6861,700,552
6862,600,874
6863,1200,300
6864,1500,767
6865,1000,582
6866,1000,949
6867,2300,1041
6868,1100,740
6869,600,1108
6870,1900,772
6871,2100,922
6872,700,367
6873,1000,61
6874,1900,984
6875,1700,702
6876,1000,636
6877,1500,553
6878,1300,1042
6879,800,766
6880,1000,889
6881,300,704
6882,1000,771
6883,700,915
6884,1500,1044
6885,2000,982
6886,1000,861
6887,1500,717
6888,1600,1041
6889,1300,772
6890,1500,1102
6891,800,949
6892,1600,337
6893,1600,473
6894,1000,767
6895,1000,75
6896,1200,1037
6897,2800,1074
6898,2200,654
6899,1800,1044
6900,1200,1037
6901,1800,1043
6902,1100,367
6903,1000,1103
6904,800,125
6905,1900,553
6906,3200,1081
6907,1800,403
6908,1300,949
6909,1800,506
6910,700,335
6911,3100,920
6912,700,215
6913,1000,127
6914,500,652
6915,100,651
6916,1000,400
6917,1000,69
6918,2000,85
6919,1900,400
6920,1500,949
6921,400,553
6922,2000,949
6923,1500,575
6924,2500,579
6925,2000,767
6926,1000,368
6927,2100,807
6928,800,372
6929,2000,303
6930,1500,948
6931,2500,213
6932,1500,949
6933,1100,551
6934,1400,374
6935,2400,918
6936,1800,1080
6937,2200,554
6938,800,1037
6939,4300,647
6940,1300,1079
6941,800,949
6942,1700,983
6943,1600,651
6944,800,370
6945,700,504
6946,1700,916
6947,1600,303
6948,1300,337
6949,1000,581
6950,700,504
6951,1100,372
6952,2100,1083
6953,800,698
6954,1300,581
6955,1000,704
6956,2300,335
6957,2200,867
6958,1500,949
6959,1200,767
6960,3500,772
6961,500,581
6962,1400,553
6963,1100,697
6964,1000,949
6965,1600,767
6966,500,23
6967,3500,1083
6968,600,767
6969,1100,372
6970,1800,807
6971,4500,867
6972,800,453
6973,1000,1037
6974,600,575
6975,2300,550
6976,1000,1078
6977,800,948
6978,900,587
6979,1000,984
6980,1300,1084
6981,400,300
6982,1200,553
6983,1400,949
6984,1900,580
6985,2000,949
6986,700,214
6987,2100,651
6988,1500,876
6989,2500,807
6990,1200,717
6991,1500,948
6992,1500,372
6993,2300,82
6994,1500,148
6995,2000,554
6996,2000,1107
6997,2000,307
6998,3000,744
6999,1500,300
7000,1500,519
7001,1300,300
7002,900,1037
7003,700,504
7004,2000,773
7005,1000,160
7006,2500,807
7007,1500,403
7008,1200,367
7009,1100,367
7010,900,689
7011,300,23
7012,700,652
7013,2000,293
7014,3300,1049
7015,700,687
7016,1200,404
7017,1800,580
7018,1500,948
7019,2100,915
7020,1400,652
7021,3000,982
7022,2200,948
7023,600,333
7024,4000,982
7025,2300,337
7026,1500,339
7027,1200,103
7028,2200,1109
7029,1100,215
7030,3000,652
7031,1000,702
7032,3100,948
7033,1500,404
7034,3100,987
7035,1000,868
7036,1000,404
7037,1900,1046
7038,900,1086
7039,2100,1103
7040,3000,977
7041,3000,977
7042,2700,1039
7043,1300,577
7044,500,948
7045,1600,474
7046,3800,336
7047,1300,519
7048,1600,922
7049,3700,949
7050,1800,1044
7051,800,742
7052,800,1037
7053,3500,646
7054,1500,472
7055,1000,374
7056,1600,767
7057,1000,704
7058,1600,645
7059,1500,520
7060,1500,191
7061,700,914
7062,1000,878
7063,1000,699
7064,1300,808
7065,1000,60
7066,1500,877
7067,2000,889
7068,700,694
7069,1900,652
7070,1300,49
7071,1500,916
7072,900,948
7073,1300,1106
7074,1200,697
7075,900,948
7076,1000,1047
7077,1100,518
7078,1000,550
7079,700,367
7080,1400,554
7081,600,9
7082,1000,1109
7083,1500,580
7084,1000,717
7085,1700,213
7086,800,300
7087,1500,400
7088,3700,60
7089,1000,405
7090,1200,890
7091,1500,76
7092,1600,977
7093,2300,918
7094,400,289
7095,1200,468
7096,1200,697
7097,2300,506
7098,4000,950
7099,1500,652
7100,1300,872
7101,2500,920
7102,3000,983
7103,3000,977
7104,900,581
7105,600,949
7106,1400,476
7107,1000,767
7108,2700,1075
7109,500,771
7110,1500,86
7111,1100,369
7112,1500,577
7113,3400,747
7114,2700,520
7115,1800,577
7116,2500,948
7117,1200,1073
7118,1700,370
7119,500,1043
7120,500,742
7121,1300,1037
7122,800,370
7123,1000,740
7124,1200,873
7125,3000,983
7126,2900,744
7127,700,9
7128,1000,949
7129,1200,520
7130,1700,1040
