,Parent,Child,Day,TimeSpan,DistanceMeter,In5Mins
9526,성동,왕십리,5,17,600,1
9527,강남,역삼,5,18,1700,1
9528,구로,공단,5,18,800,1
9529,동작,상도,5,18,500,1
9530,마포,서교,5,21,400,1
9531,동작,백운,5,22,300,1
9532,서대문,연희,6,6,2800,1
9533,강남,역삼,6,10,1600,1
9534,종로,신영,6,12,1100,1
9535,강남,역삼,6,12,1300,1
9536,송파,마천,6,12,2100,1
9537,중랑,면목,6,14,2000,1
9538,광진,능동,6,14,1100,1
9539,도봉,도봉,6,15,1200,1
9540,용산,이태원,6,16,1500,1
9541,강남,삼성,6,19,1800,0
9542,강서,화곡,6,19,2300,1
9543,강북,삼각산,6,22,500,1
9544,관악,관악,0,0,2600,1
9545,양천,신정,0,0,1700,1
9546,용산,후암,0,3,1000,1
9547,종로,종로,0,5,1200,0
9548,성북,길음,0,10,1500,1
9549,종로,세종로,0,12,600,1
9550,송파,잠실,0,13,1500,1
9551,동작,동작,0,15,2500,1
9552,서초,방배,0,16,3000,1
9553,강서,화곡,0,17,1800,1
9554,용산,후암,0,18,1500,1
9555,용산,후암,0,21,1000,1
9556,강동,천호,0,22,500,1
9557,강동,천호,0,23,1300,1
9558,중부,신당,0,23,1000,1
9559,동작,백운,1,2,3000,1
9560,서초,서초,1,3,1000,1
9561,강서,방화,1,5,1700,1
9562,양천,양천,1,9,1300,1
9563,구로,고일,1,10,600,1
9564,강서,개화,1,11,2000,1
9565,동대문,장안,1,20,1400,1
9566,강서,발산,1,21,900,1
9567,광진,구의,1,23,1900,1
9568,서초,양재,2,0,2000,1
9569,강남,영동,2,5,1100,1
9570,은평,진관,2,8,3000,1
9571,강서,화곡,2,9,1900,1
9572,마포,상암,2,12,1000,1
9573,송파,거여,2,13,1000,1
9574,구로,시흥,2,14,1300,0
9575,은평,수색,2,17,1500,1
9576,강북,미아,2,18,600,1
9577,성북,종암,2,19,900,1
9578,종로,신영,2,19,2300,1
9579,강동,길동,2,20,700,1
9580,송파,거여,2,21,500,1
9581,강서,화곡,2,22,3400,1
9582,구로,고일,2,23,2500,1
9583,송파,가락,2,23,1100,1
9584,동작,상도,2,23,800,0
9585,강남,영동,3,2,700,1
9586,서초,양재,3,12,2000,1
9587,서대문,홍은,3,18,400,1
9588,종로,연건,3,18,1100,1
9589,강남,영동,3,19,300,1
9590,동대문,장안,3,19,1000,1
9591,서대문,연희,3,19,2300,1
9592,중랑,망우,3,21,1500,1
9593,도봉,도봉,3,21,3100,1
9594,강서,등촌,3,22,500,1
9595,은평,역촌,3,22,1200,1
9596,마포,서교,3,22,1000,1
9597,송파,방이,3,23,3000,1
9598,마포,성산,4,0,1700,1
9599,서대문,홍은,4,5,1100,1
9600,중부,충무,4,6,1100,1
9601,송파,잠실,4,8,1600,1
9602,광진,능동,4,8,500,1
9603,동대문,장안,4,10,600,1
9604,중랑,중화,4,12,1300,1
9605,성북,돈암,4,19,600,1
9606,서대문,연희,4,20,2100,1
9607,은평,수색,4,21,3500,1
9608,관악,봉천,4,21,2000,1
9609,서대문,연희,4,22,2500,1
9610,노원,하계,4,22,400,1
9611,서대문,북가좌,5,4,1300,1
9612,강남,삼성,5,11,1600,1
9613,송파,마천,5,14,2800,1
9614,중랑,면목,5,15,1300,1
9615,강남,영동,5,16,1800,1
9616,구로,구로,5,16,1000,1
9617,강남,개포,5,17,800,1
9618,성북,돈암,5,19,1600,1
9619,노원,상계,5,19,600,1
9620,구로,신도림,5,22,800,0
9621,동대문,용두,5,22,2200,1
9622,중랑,중화,5,23,800,1
9623,중랑,중화,6,0,1500,1
9624,강남,영동,6,1,700,1
9625,서대문,북가좌,6,1,1200,1
9626,강남,영동,6,7,2200,1
9627,종로,종로,6,8,500,1
9628,서대문,연희,6,11,2200,1
9629,구로,시흥,6,11,1700,0
9630,종로,숭인,6,12,1300,1
9631,강동,암사,6,13,800,1
9632,마포,신수,6,14,1200,1
9633,성동,금호,6,14,1300,1
9634,노원,하계,6,15,2400,1
9635,광진,능동,6,18,2200,1
9636,강동,성내,6,19,1000,1
9637,동작,백운,6,21,2300,1
9638,송파,잠실,0,2,2400,1
9639,양천,양천,0,3,1300,1
9640,영등포,당산,0,6,1500,1
9641,양천,신월,0,7,1500,0
9642,마포,염리,0,7,300,1
9643,광진,능동,0,9,500,1
9644,강서,등촌,0,10,1600,1
9645,도봉,도봉,0,10,1100,1
9646,성동,행당,0,11,2800,1
9647,영등포,대림,0,14,1300,1
9648,강동,성내,0,17,700,1
9649,관악,관악,0,17,3500,1
9650,중부,신당,0,18,700,1
9651,용산,서빙고,0,18,2800,0
9652,중랑,면목,0,18,2400,0
9653,서초,방배,0,21,1400,1
9654,영등포,대림,0,22,1500,1
9655,강남,영동,0,23,1200,1
9656,도봉,도봉,0,23,2100,1
9657,서대문,연희,0,23,800,1
9658,관악,난곡,0,23,2000,1
9659,양천,신월,1,3,1700,1
9660,양천,신월,1,7,1100,1
9661,도봉,쌍문,1,9,1500,1
9662,구로,고척,1,9,800,1
9663,용산,이촌,1,12,1300,1
9664,구로,공단,1,14,1600,1
9665,관악,난곡,1,17,1000,1
9666,양천,신정,1,19,1500,1
9667,관악,관악,1,19,1000,1
9668,노원,공릉,1,21,2000,1
9669,서대문,연희,1,22,2900,1
9670,동대문,장안,1,22,1600,1
9671,영등포,신길,2,0,1200,1
9672,강남,삼성,2,0,1800,1
9673,강남,개포,2,0,3600,1
9674,종로,연건,2,1,2000,1
9675,서초,양재,2,5,2000,1
9676,관악,신림,2,7,2400,0
9677,강동,성내,2,7,400,1
9678,동작,상도,2,13,1200,1
9679,동작,백운,2,13,3400,1
9680,용산,서빙고,2,13,2200,1
9681,영등포,당산,2,13,1200,1
9682,중부,회현,2,14,1000,1
